1;1;24173302;1450398174225;1450398174311;86
1;1;24173302;1450398173221;1450398173314;93
1;1;24173302;1450398172219;1450398172307;88
1;1;24173302;1450398171214;1450398171311;97
1;1;24173302;1450398170209;1450398170299;90
1;1;24173302;1450398169204;1450398169290;86
1;1;24173302;1450398168200;1450398168286;86
1;1;24173302;1450398167196;1450398167292;96
1;1;24173302;1450398166191;1450398166281;90
1;1;24173302;1450398165191;1450398165288;97
1;1;24173302;1450398164186;1450398164270;84
1;1;24173302;1450398163182;1450398163271;89
1;1;24173302;1450398162177;1450398162259;82
1;1;24173302;1450398161173;1450398161260;87
1;1;24173302;1450398160169;1450398160259;90
1;1;24173302;1450398159165;1450398159263;98
1;1;24173302;1450398158159;1450398158258;99
1;1;24173302;1450398157156;1450398157258;102
1;1;24173302;1450398156152;1450398156251;99
1;1;24173302;1450398155149;1450398155246;97
1;1;24173302;1450398154144;1450398154233;89
1;1;24173302;1450398153139;1450398153238;99
1;1;24173302;1450398152136;1450398152233;97
1;1;24173302;1450398151131;1450398151218;87
1;1;24173302;1450398150128;1450398150218;90
1;1;24173302;1450398149123;1450398149229;106
1;1;24173302;1450398148119;1450398148210;91
1;1;24173302;1450398147117;1450398147200;83
1;1;24173302;1450398146113;1450398146209;96
1;1;24173302;1450398145110;1450398145201;91
1;1;24173302;1450398144107;1450398144189;82
1;1;24173302;1450398143103;1450398143192;89
1;1;24173302;1450398142098;1450398142203;105
1;1;24173302;1450398141093;1450398141185;92
1;1;24173302;1450398140090;1450398140176;86
1;1;24173302;1450398139087;1450398139176;89
1;1;24173302;1450398138083;1450398138180;97
1;1;24173302;1450398137078;1450398137176;98
1;1;24173302;1450398136074;1450398136164;90
1;1;24173302;1450398135071;1450398135161;90
1;1;24173302;1450398134068;1450398134163;95
1;1;24173302;1450398133063;1450398133151;88
1;1;24173302;1450398132059;1450398132151;92
1;1;24173302;1450398131058;1450398131156;98
1;1;24173302;1450398130057;1450398130156;99
1;1;24173302;1450398129052;1450398129139;87
1;1;24173302;1450398128048;1450398128137;89
1;1;24173302;1450398127044;1450398127138;94
1;1;24173302;1450398126040;1450398126132;92
1;1;24173302;1450398125037;1450398125135;98
1;1;24173302;1450398124034;1450398124123;89
1;1;24173302;1450398123028;1450398123121;93
1;1;24173302;1450398122028;1450398122126;98
1;1;24173302;1450398121025;1450398121112;87
1;1;24173302;1450398120020;1450398120104;84
1;1;24173303;1450398239490;1450398239589;99
1;1;24173303;1450398238487;1450398238590;103
1;1;24173303;1450398237483;1450398237583;100
1;1;24173303;1450398236478;1450398236581;103
1;1;24173303;1450398235474;1450398235574;100
1;1;24173303;1450398234471;1450398234566;95
1;1;24173303;1450398233467;1450398233551;84
1;1;24173303;1450398232463;1450398232544;81
1;1;24173303;1450398231458;1450398231553;95
1;1;24173303;1450398230454;1450398230544;90
1;1;24173303;1450398229449;1450398229538;89
1;1;24173303;1450398228445;1450398228549;104
1;1;24173303;1450398227440;1450398227529;89
1;1;24173303;1450398226435;1450398226535;100
1;1;24173303;1450398225432;1450398225526;94
1;1;24173303;1450398224429;1450398224533;104
1;1;24173303;1450398223424;1450398223523;99
1;1;24173303;1450398222419;1450398222518;99
1;1;24173303;1450398221414;1450398221518;104
1;1;24173303;1450398220410;1450398220513;103
1;1;24173303;1450398219405;1450398219497;92
1;1;24173303;1450398218402;1450398218491;89
1;1;24173303;1450398217398;1450398217491;93
1;1;24173303;1450398216393;1450398216494;101
1;1;24173303;1450398215388;1450398215478;90
1;1;24173303;1450398214384;1450398214470;86
1;1;24173303;1450398213379;1450398213471;92
1;1;24173303;1450398212374;1450398212462;88
1;1;24173303;1450398211371;1450398211465;94
1;1;24173303;1450398210366;1450398210452;86
1;1;24173303;1450398209361;1450398209455;94
1;1;24173303;1450398208358;1450398208448;90
1;1;24173303;1450398207355;1450398207450;95
1;1;24173303;1450398206353;1450398206454;101
1;1;24173303;1450398205349;1450398205430;81
1;1;24173303;1450398204345;1450398204456;111
1;1;24173303;1450398203342;1450398203434;92
1;1;24173303;1450398202337;1450398202430;93
1;1;24173303;1450398201333;1450398201425;92
1;1;24173303;1450398200327;1450398200432;105
1;1;24173303;1450398199323;1450398199410;87
1;1;24173303;1450398198318;1450398198407;89
1;1;24173303;1450398197313;1450398197398;85
1;1;24173303;1450398196310;1450398196401;91
1;1;24173303;1450398195305;1450398195411;106
1;1;24173303;1450398194303;1450398194406;103
1;1;24173303;1450398193300;1450398193391;91
1;1;24173303;1450398192296;1450398192386;90
1;1;24173303;1450398191296;1450398191396;100
1;1;24173303;1450398190292;1450398190388;96
1;1;24173303;1450398189289;1450398189381;92
1;1;24173303;1450398188285;1450398188378;93
1;1;24173303;1450398187280;1450398187378;98
1;1;24173303;1450398186276;1450398186372;96
1;1;24173303;1450398185272;1450398185359;87
1;1;24173303;1450398184270;1450398184371;101
1;1;24173303;1450398183265;1450398183360;95
1;1;24173303;1450398182260;1450398182358;98
1;1;24173303;1450398181255;1450398181341;86
1;1;24173303;1450398180251;1450398180341;90
1;1;24173304;1450398299733;1450398299832;99
1;1;24173304;1450398298731;1450398298830;99
1;1;24173304;1450398297727;1450398297821;94
1;1;24173304;1450398296723;1450398296813;90
1;1;24173304;1450398295721;1450398295804;83
1;1;24173304;1450398294717;1450398294822;105
1;1;24173304;1450398293713;1450398293809;96
1;1;24173304;1450398292709;1450398292801;92
1;1;24173304;1450398291706;1450398291796;90
1;1;24173304;1450398290701;1450398290793;92
1;1;24173304;1450398289697;1450398289778;81
1;1;24173304;1450398288693;1450398288781;88
1;1;24173304;1450398287688;1450398287782;94
1;1;24173304;1450398286686;1450398286785;99
1;1;24173304;1450398285682;1450398285773;91
1;1;24173304;1450398284678;1450398284769;91
1;1;24173304;1450398283673;1450398283781;108
1;1;24173304;1450398282670;1450398282755;85
1;1;24173304;1450398281666;1450398281756;90
1;1;24173304;1450398280662;1450398280761;99
1;1;24173304;1450398279657;1450398279753;96
1;1;24173304;1450398278652;1450398278758;106
1;1;24173304;1450398277647;1450398277751;104
1;1;24173304;1450398276643;1450398276732;89
1;1;24173304;1450398275638;1450398275723;85
1;1;24173304;1450398274635;1450398274725;90
1;1;24173304;1450398273632;1450398273722;90
1;1;24173304;1450398272628;1450398272718;90
1;1;24173304;1450398271623;1450398271718;95
1;1;24173304;1450398270618;1450398270710;92
1;1;24173304;1450398269615;1450398269712;97
1;1;24173304;1450398268610;1450398268695;85
1;1;24173304;1450398267605;1450398267706;101
1;1;24173304;1450398266603;1450398266688;85
1;1;24173304;1450398265598;1450398265679;81
1;1;24173304;1450398264593;1450398264683;90
1;1;24173304;1450398263588;1450398263685;97
1;1;24173304;1450398262585;1450398262673;88
1;1;24173304;1450398261580;1450398261665;85
1;1;24173304;1450398260575;1450398260674;99
1;1;24173304;1450398259571;1450398259666;95
1;1;24173304;1450398258566;1450398258660;94
1;1;24173304;1450398257565;1450398257652;87
1;1;24173304;1450398256560;1450398256661;101
1;1;24173304;1450398255556;1450398255647;91
1;1;24173304;1450398254551;1450398254646;95
1;1;24173304;1450398253547;1450398253632;85
1;1;24173304;1450398252542;1450398252626;84
1;1;24173304;1450398251538;1450398251636;98
1;1;24173304;1450398250533;1450398250626;93
1;1;24173304;1450398249529;1450398249615;86
1;1;24173304;1450398248525;1450398248625;100
1;1;24173304;1450398247521;1450398247609;88
1;1;24173304;1450398246517;1450398246614;97
1;1;24173304;1450398245514;1450398245618;104
1;1;24173304;1450398244508;1450398244589;81
1;1;24173304;1450398243506;1450398243593;87
1;1;24173304;1450398242503;1450398242587;84
1;1;24173304;1450398241498;1450398241590;92
1;1;24173304;1450398240495;1450398240599;104
1;1;24173305;1450398359975;1450398360076;101
1;1;24173305;1450398358972;1450398359060;88
1;1;24173305;1450398357967;1450398358067;100
1;1;24173305;1450398356965;1450398357052;87
1;1;24173305;1450398355960;1450398356045;85
1;1;24173305;1450398354955;1450398355057;102
1;1;24173305;1450398353951;1450398354044;93
1;1;24173305;1450398352947;1450398353043;96
1;1;24173305;1450398351944;1450398352039;95
1;1;24173305;1450398350939;1450398351021;82
1;1;24173305;1450398349935;1450398350025;90
1;1;24173305;1450398348930;1450398349028;98
1;1;24173305;1450398347925;1450398348029;104
1;1;24173305;1450398346921;1450398347010;89
1;1;24173305;1450398345916;1450398346020;104
1;1;24173305;1450398344913;1450398345002;89
1;1;24173305;1450398343909;1450398344000;91
1;1;24173305;1450398342904;1450398342993;89
1;1;24173305;1450398341900;1450398341989;89
1;1;24173305;1450398340896;1450398340993;97
1;1;24173305;1450398339893;1450398339990;97
1;1;24173305;1450398338887;1450398338974;87
1;1;24173305;1450398337883;1450398337975;92
1;1;24173305;1450398336878;1450398336980;102
1;1;24173305;1450398335873;1450398335972;99
1;1;24173305;1450398334869;1450398334971;102
1;1;24173305;1450398333865;1450398333967;102
1;1;24173305;1450398332861;1450398332956;95
1;1;24173305;1450398331857;1450398331956;99
1;1;24173305;1450398330854;1450398330939;85
1;1;24173305;1450398329851;1450398329958;107
1;1;24173305;1450398328847;1450398328941;94
1;1;24173305;1450398327845;1450398327929;84
1;1;24173305;1450398326841;1450398326924;83
1;1;24173305;1450398325836;1450398325931;95
1;1;24173305;1450398324832;1450398324934;102
1;1;24173305;1450398323828;1450398323936;108
1;1;24173305;1450398322823;1450398322917;94
1;1;24173305;1450398321820;1450398321917;97
1;1;24173305;1450398320817;1450398320913;96
1;1;24173305;1450398319812;1450398319900;88
1;1;24173305;1450398318808;1450398318911;103
1;1;24173305;1450398317805;1450398317902;97
1;1;24173305;1450398316800;1450398316896;96
1;1;24173305;1450398315798;1450398315902;104
1;1;24173305;1450398314794;1450398314876;82
1;1;24173305;1450398313789;1450398313881;92
1;1;24173305;1450398312785;1450398312875;90
1;1;24173305;1450398311781;1450398311867;86
1;1;24173305;1450398310776;1450398310866;90
1;1;24173305;1450398309771;1450398309878;107
1;1;24173305;1450398308770;1450398308880;110
1;1;24173305;1450398307765;1450398307852;87
1;1;24173305;1450398306771;1450398306873;102
1;1;24173305;1450398305759;1450398305870;111
1;1;24173305;1450398304755;1450398304847;92
1;1;24173305;1450398303751;1450398303843;92
1;1;24173305;1450398302747;1450398302843;96
1;1;24173305;1450398301742;1450398301846;104
1;1;24173305;1450398300737;1450398300820;83
1;1;24173306;1450398419209;1450398419304;95
1;1;24173306;1450398418206;1450398418310;104
1;1;24173306;1450398417201;1450398417298;97
1;1;24173306;1450398416196;1450398416290;94
1;1;24173306;1450398415191;1450398415283;92
1;1;24173306;1450398414187;1450398414278;91
1;1;24173306;1450398413185;1450398413274;89
1;1;24173306;1450398412181;1450398412280;99
1;1;24173306;1450398411179;1450398411276;97
1;1;24173306;1450398410175;1450398410268;93
1;1;24173306;1450398409170;1450398409256;86
1;1;24173306;1450398408166;1450398408253;87
1;1;24173306;1450398407161;1450398407258;97
1;1;24173306;1450398406158;1450398406255;97
1;1;24173306;1450398405155;1450398405241;86
1;1;24173306;1450398404152;1450398404247;95
1;1;24173306;1450398403147;1450398403238;91
1;1;24173306;1450398402144;1450398402246;102
1;1;24173306;1450398401141;1450398401230;89
1;1;24173306;1450398400136;1450398400232;96
1;1;24173306;1450398399133;1450398399230;97
1;1;24173306;1450398398128;1450398398220;92
1;1;24173306;1450398397125;1450398397223;98
1;1;24173306;1450398396120;1450398396214;94
1;1;24173306;1450398395117;1450398395218;101
1;1;24173306;1450398394113;1450398394215;102
1;1;24173306;1450398393108;1450398393189;81
1;1;24173306;1450398392103;1450398392198;95
1;1;24173306;1450398391098;1450398391188;90
1;1;24173306;1450398390096;1450398390193;97
1;1;24173306;1450398389091;1450398389181;90
1;1;24173306;1450398388087;1450398388183;96
1;1;24173306;1450398387083;1450398387174;91
1;1;24173306;1450398386079;1450398386178;99
1;1;24173306;1450398385075;1450398385170;95
1;1;24173306;1450398384071;1450398384156;85
1;1;24173306;1450398383067;1450398383159;92
1;1;24173306;1450398382062;1450398382151;89
1;1;24173306;1450398381058;1450398381163;105
1;1;24173306;1450398380053;1450398380149;96
1;1;24173306;1450398379048;1450398379148;100
1;1;24173306;1450398378044;1450398378143;99
1;1;24173306;1450398377040;1450398377142;102
1;1;24173306;1450398376036;1450398376118;82
1;1;24173306;1450398375033;1450398375129;96
1;1;24173306;1450398374028;1450398374122;94
1;1;24173306;1450398373023;1450398373117;94
1;1;24173306;1450398372019;1450398372108;89
1;1;24173306;1450398371014;1450398371102;88
1;1;24173306;1450398370012;1450398370107;95
1;1;24173306;1450398369008;1450398369099;91
1;1;24173306;1450398368003;1450398368096;93
1;1;24173306;1450398366998;1450398367090;92
1;1;24173306;1450398365994;1450398366086;92
1;1;24173306;1450398364990;1450398365071;81
1;1;24173306;1450398363990;1450398364086;96
1;1;24173306;1450398362986;1450398363082;96
1;1;24173306;1450398361983;1450398362075;92
1;1;24173306;1450398360979;1450398361081;102
1;1;24173307;1450398479454;1450398479540;86
1;1;24173307;1450398478450;1450398478549;99
1;1;24173307;1450398477446;1450398477541;95
1;1;24173307;1450398476441;1450398476549;108
1;1;24173307;1450398475437;1450398475530;93
1;1;24173307;1450398474433;1450398474530;97
1;1;24173307;1450398473429;1450398473520;91
1;1;24173307;1450398472425;1450398472514;89
1;1;24173307;1450398471422;1450398471512;90
1;1;24173307;1450398470419;1450398470506;87
1;1;24173307;1450398469415;1450398469505;90
1;1;24173307;1450398468412;1450398468502;90
1;1;24173307;1450398467408;1450398467497;89
1;1;24173307;1450398466404;1450398466505;101
1;1;24173307;1450398465400;1450398465496;96
1;1;24173307;1450398464395;1450398464497;102
1;1;24173307;1450398463392;1450398463489;97
1;1;24173307;1450398462388;1450398462470;82
1;1;24173307;1450398461385;1450398461469;84
1;1;24173307;1450398460380;1450398460466;86
1;1;24173307;1450398459375;1450398459461;86
1;1;24173307;1450398458370;1450398458472;102
1;1;24173307;1450398457367;1450398457458;91
1;1;24173307;1450398456363;1450398456460;97
1;1;24173307;1450398455358;1450398455459;101
1;1;24173307;1450398454354;1450398454439;85
1;1;24173307;1450398453350;1450398453441;91
1;1;24173307;1450398452345;1450398452430;85
1;1;24173307;1450398451341;1450398451440;99
1;1;24173307;1450398450337;1450398450427;90
1;1;24173307;1450398449333;1450398449425;92
1;1;24173307;1450398448330;1450398448416;86
1;1;24173307;1450398447326;1450398447410;84
1;1;24173307;1450398446321;1450398446415;94
1;1;24173307;1450398445316;1450398445414;98
1;1;24173307;1450398444311;1450398444406;95
1;1;24173307;1450398443308;1450398443393;85
1;1;24173307;1450398442305;1450398442401;96
1;1;24173307;1450398441301;1450398441391;90
1;1;24173307;1450398440297;1450398440388;91
1;1;24173307;1450398439292;1450398439391;99
1;1;24173307;1450398438287;1450398438375;88
1;1;24173307;1450398437283;1450398437374;91
1;1;24173307;1450398436280;1450398436365;85
1;1;24173307;1450398435275;1450398435367;92
1;1;24173307;1450398434271;1450398434356;85
1;1;24173307;1450398433266;1450398433365;99
1;1;24173307;1450398432262;1450398432361;99
1;1;24173307;1450398431258;1450398431351;93
1;1;24173307;1450398430253;1450398430344;91
1;1;24173307;1450398429251;1450398429348;97
1;1;24173307;1450398428246;1450398428344;98
1;1;24173307;1450398427242;1450398427336;94
1;1;24173307;1450398426237;1450398426329;92
1;1;24173307;1450398425233;1450398425336;103
1;1;24173307;1450398424229;1450398424319;90
1;1;24173307;1450398423225;1450398423306;81
1;1;24173307;1450398422221;1450398422315;94
1;1;24173307;1450398421218;1450398421314;96
1;1;24173307;1450398420213;1450398420301;88
1;1;24173308;1450398539677;1450398539767;90
1;1;24173308;1450398538673;1450398538779;106
1;1;24173308;1450398537669;1450398537762;93
1;1;24173308;1450398536666;1450398536753;87
1;1;24173308;1450398535662;1450398535750;88
1;1;24173308;1450398534658;1450398534754;96
1;1;24173308;1450398533653;1450398533751;98
1;1;24173308;1450398532649;1450398532750;101
1;1;24173308;1450398531645;1450398531730;85
1;1;24173308;1450398530641;1450398530722;81
1;1;24173308;1450398529637;1450398529727;90
1;1;24173308;1450398528632;1450398528716;84
1;1;24173308;1450398527628;1450398527723;95
1;1;24173308;1450398526624;1450398526713;89
1;1;24173308;1450398525619;1450398525703;84
1;1;24173308;1450398524617;1450398524712;95
1;1;24173308;1450398523613;1450398523701;88
1;1;24173308;1450398522608;1450398522698;90
1;1;24173308;1450398521605;1450398521702;97
1;1;24173308;1450398520600;1450398520692;92
1;1;24173308;1450398519596;1450398519697;101
1;1;24173308;1450398518593;1450398518682;89
1;1;24173308;1450398517589;1450398517676;87
1;1;24173308;1450398516585;1450398516684;99
1;1;24173308;1450398515581;1450398515675;94
1;1;24173308;1450398514576;1450398514666;90
1;1;24173308;1450398513572;1450398513660;88
1;1;24173308;1450398512568;1450398512665;97
1;1;24173308;1450398511566;1450398511663;97
1;1;24173308;1450398510563;1450398510655;92
1;1;24173308;1450398509559;1450398509657;98
1;1;24173308;1450398508554;1450398508647;93
1;1;24173308;1450398507553;1450398507649;96
1;1;24173308;1450398506549;1450398506643;94
1;1;24173308;1450398505547;1450398505630;83
1;1;24173308;1450398504544;1450398504636;92
1;1;24173308;1450398503539;1450398503628;89
1;1;24173308;1450398502535;1450398502631;96
1;1;24173308;1450398501532;1450398501624;92
1;1;24173308;1450398500528;1450398500616;88
1;1;24173308;1450398499525;1450398499623;98
1;1;24173308;1450398498522;1450398498605;83
1;1;24173308;1450398497518;1450398497616;98
1;1;24173308;1450398496515;1450398496612;97
1;1;24173308;1450398495514;1450398495610;96
1;1;24173308;1450398494509;1450398494597;88
1;1;24173308;1450398493505;1450398493589;84
1;1;24173308;1450398492504;1450398492602;98
1;1;24173308;1450398491500;1450398491601;101
1;1;24173308;1450398490496;1450398490589;93
1;1;24173308;1450398489491;1450398489580;89
1;1;24173308;1450398488486;1450398488581;95
1;1;24173308;1450398487482;1450398487570;88
1;1;24173308;1450398486477;1450398486559;82
1;1;24173308;1450398485474;1450398485573;99
1;1;24173308;1450398484471;1450398484563;92
1;1;24173308;1450398483467;1450398483565;98
1;1;24173308;1450398482464;1450398482568;104
1;1;24173308;1450398481460;1450398481553;93
1;1;24173308;1450398480459;1450398480548;89
1;1;24173309;1450398598919;1450398599013;94
1;1;24173309;1450398597915;1450398598004;89
1;1;24173309;1450398596911;1450398597007;96
1;1;24173309;1450398595910;1450398596005;95
1;1;24173309;1450398594905;1450398594993;88
1;1;24173309;1450398593900;1450398593986;86
1;1;24173309;1450398592897;1450398592993;96
1;1;24173309;1450398591894;1450398591991;97
1;1;24173309;1450398590890;1450398590987;97
1;1;24173309;1450398589885;1450398589973;88
1;1;24173309;1450398588882;1450398588974;92
1;1;24173309;1450398587877;1450398587976;99
1;1;24173309;1450398586874;1450398586960;86
1;1;24173309;1450398585870;1450398585968;98
1;1;24173309;1450398584866;1450398584962;96
1;1;24173309;1450398583865;1450398583958;93
1;1;24173309;1450398582861;1450398582960;99
1;1;24173309;1450398581858;1450398581946;88
1;1;24173309;1450398580853;1450398580948;95
1;1;24173309;1450398579849;1450398579934;85
1;1;24173309;1450398578844;1450398578927;83
1;1;24173309;1450398577840;1450398577939;99
1;1;24173309;1450398576836;1450398576932;96
1;1;24173309;1450398575831;1450398575917;86
1;1;24173309;1450398574826;1450398574919;93
1;1;24173309;1450398573821;1450398573914;93
1;1;24173309;1450398572817;1450398572904;87
1;1;24173309;1450398571813;1450398571900;87
1;1;24173309;1450398570810;1450398570910;100
1;1;24173309;1450398569806;1450398569897;91
1;1;24173309;1450398568801;1450398568889;88
1;1;24173309;1450398567799;1450398567891;92
1;1;24173309;1450398566794;1450398566888;94
1;1;24173309;1450398565788;1450398565887;99
1;1;24173309;1450398564784;1450398564875;91
1;1;24173309;1450398563781;1450398563866;85
1;1;24173309;1450398562776;1450398562863;87
1;1;24173309;1450398561771;1450398561870;99
1;1;24173309;1450398560766;1450398560859;93
1;1;24173309;1450398559761;1450398559859;98
1;1;24173309;1450398558756;1450398558848;92
1;1;24173309;1450398557752;1450398557844;92
1;1;24173309;1450398556747;1450398556848;101
1;1;24173309;1450398555743;1450398555830;87
1;1;24173309;1450398554738;1450398554834;96
1;1;24173309;1450398553734;1450398553823;89
1;1;24173309;1450398552729;1450398552820;91
1;1;24173309;1450398551727;1450398551815;88
1;1;24173309;1450398550722;1450398550819;97
1;1;24173309;1450398549717;1450398549820;103
1;1;24173309;1450398548712;1450398548811;99
1;1;24173309;1450398547708;1450398547788;80
1;1;24173309;1450398546704;1450398546808;104
1;1;24173309;1450398545700;1450398545795;95
1;1;24173309;1450398544696;1450398544788;92
1;1;24173309;1450398543692;1450398543783;91
1;1;24173309;1450398542687;1450398542782;95
1;1;24173309;1450398541684;1450398541776;92
1;1;24173309;1450398540682;1450398540775;93
1;2;24173299;1450397999537;1450397999628;91
1;2;24173299;1450397998535;1450397998649;114
1;2;24173299;1450397997554;1450397997975;421
1;2;24173300;1450398059786;1450398059881;95
1;2;24173300;1450398058783;1450398058869;86
1;2;24173300;1450398057779;1450398057865;86
1;2;24173300;1450398056774;1450398056876;102
1;2;24173300;1450398055771;1450398055862;91
1;2;24173300;1450398054766;1450398054868;102
1;2;24173300;1450398053764;1450398053857;93
1;2;24173300;1450398052760;1450398052854;94
1;2;24173300;1450398051756;1450398051858;102
1;2;24173300;1450398050752;1450398050836;84
1;2;24173300;1450398049748;1450398049836;88
1;2;24173300;1450398048744;1450398048839;95
1;2;24173300;1450398047740;1450398047827;87
1;2;24173300;1450398046736;1450398046833;97
1;2;24173300;1450398045730;1450398045832;102
1;2;24173300;1450398044726;1450398044829;103
1;2;24173300;1450398043721;1450398043813;92
1;2;24173300;1450398042716;1450398042826;110
1;2;24173300;1450398041711;1450398041803;92
1;2;24173300;1450398040706;1450398040794;88
1;2;24173300;1450398039702;1450398039788;86
1;2;24173300;1450398038698;1450398038808;110
1;2;24173300;1450398037695;1450398037796;101
1;2;24173300;1450398036690;1450398036783;93
1;2;24173300;1450398035685;1450398035767;82
1;2;24173300;1450398034681;1450398034780;99
1;2;24173300;1450398033677;1450398033766;89
1;2;24173300;1450398032673;1450398032776;103
1;2;24173300;1450398031668;1450398031772;104
1;2;24173300;1450398030665;1450398030769;104
1;2;24173300;1450398029661;1450398029767;106
1;2;24173300;1450398028657;1450398028776;119
1;2;24173300;1450398027654;1450398027753;99
